Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Species Archive,Original Spawn Archive,Original Species Archive
#0167,Spinarak,Bug,Poison,Common,CANNOT SEE,Any,Any,Overworld,Deep Dark,,,,,,,Derelict,Gen 2,,Bug,5.4,Grounded,spinarak-3,generation2/spinarak.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0167,Spinarak,Bug,Poison,Common,0 - 7,Any,Any,,,,,,,,,"Webs, Natural",Gen 2,,Bug,9.0,Grounded,spinarak-4,generation2/spinarak.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0167,Spinarak,Bug,Poison,Common,CANNOT SEE,Any,Any,Overworld,,,,,Cobweb,,,Mansion,Gen 2,,Bug,9.0,Grounded,spinarak-5,generation2/spinarak.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0327,Spinda,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",9.9,Grounded,spinda-1,generation3/spinda.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0327,Spinda Special_Spots=1 Face_Spots=None Face_Spots2=None,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",0.025,Grounded,spinda-1-2,generation3/spinda.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0327,Spinda Special_Spots=2 Face_Spots=None Face_Spots2=None,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",0.025,Grounded,spinda-2-3,generation3/spinda.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0327,Spinda Special_Spots=3 Face_Spots=None Face_Spots2=None,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",0.025,Grounded,spinda-3-4,generation3/spinda.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0327,Spinda Special_Spots=4 Face_Spots=None Face_Spots2=None,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",0.025,Grounded,spinda-4-5,generation3/spinda.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0442,Spiritomb,Ghost,Dark,Uncommon,0 - 7,Any,Any,Deep Dark,,,,,,,,Ancient_City,Gen 4,,Amorphous,60.0,Grounded,spiritomb-1,generation4/spiritomb.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0442,Spiritomb,Ghost,Dark,Rare,Any,Any,Any,Overworld,,,,,,,,Ruins,Gen 4,,Amorphous,100.0,Grounded,spiritomb-2,generation4/spiritomb.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0442,Spiritomb,Ghost,Dark,Uncommon,Any,Any,Any,Overworld,,,,,,,,Underground_Ruins,Gen 4,,Amorphous,100.0,Grounded,spiritomb-3,generation4/spiritomb.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0442,Spiritomb,Ghost,Dark,Rare,Any,Any,Any,Overworld,,,,,,,,Trail_Ruins,Gen 4,,Amorphous,100.0,Grounded,spiritomb-4,generation4/spiritomb.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0442,Spiritomb,Ghost,Dark,Rare,CANNOT SEE,Any,Any,Desert,,,,,,,,"Natural, Desert_Pyramid",Gen 4,,Amorphous,100.0,Grounded,spiritomb-5,generation4/spiritomb.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0442,Spiritomb,Ghost,Dark,Rare,CANNOT SEE,Any,Any,Jungle,,,,,,,,"Natural, Jungle_Pyramid",Gen 4,,Amorphous,100.0,Grounded,spiritomb-6,generation4/spiritomb.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0442,Spiritomb,Ghost,Dark,Rare,Any,Any,Any,Howling Constructs,,,Sempiternal Sanctums,,,,,,Gen 4,,Amorphous,10.0,Grounded,spiritomb-7,generation4/spiritomb.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0906,Sprigatito,Grass,-----,Ultra-Rare,8 - 15,Any,Any,"Floral, Magical",,,,,,,,Natural,Gen 9,,"Field, Grass",9.0,Grounded,sprigatito-1,generation9/sprigatito.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0906,Sprigatito,Grass,-----,Ultra-Rare,Any,Any,Any,Nether: Warped,Nether: Desert,,,,,,,Natural,Gen 9,,"Field, Grass",9.0,Grounded,sprigatito-2,generation9/sprigatito.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0931,Squawkabilly,Normal,Flying,Common,8 - 15,Day,Any,"Jungle, Savanna, Tropical Island",,,,,,,,"Natural, Treetop",Gen 9,,Flying,2.0,Grounded,squawkabilly-1,generation9/squawkabilly.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0931,Squawkabilly,Normal,Flying,Common,8 - 15,Day,Clear,Overworld,"Freezing, Sandy",,,,,,,"Urban, Treetop",Gen 9,,Flying,6.0,Grounded,squawkabilly-2,generation9/squawkabilly.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0931,Squawkabilly,Normal,Flying,Common,8 - 15,Day,Clear,Overworld,"Freezing, Sandy",,,,,,,"Village, Treetop",Gen 9,,Flying,6.0,Grounded,squawkabilly-3,generation9/squawkabilly.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0931,Squawkabilly,Normal,Flying,Common,8 - 15,Day,Any,Sky,,,,,,,,"Natural, Treetop",Gen 9,,Flying,10.0,Grounded,squawkabilly-4,generation9/squawkabilly.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0007,Squirtle,Water,-----,Ultra-Rare,8 - 15,Any,Any,,,,,,,,,"Natural, River",Gen 1,,"Monster, Water_1",9.0,Grounded,squirtle-1,generation1/squirtle.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0007,Squirtle,Water,-----,Ultra-Rare,MUST SEE,Any,Any,,,,,,,,,"River, Underwater",Gen 1,,"Monster, Water_1",9.0,Submerged,squirtle-2,generation1/squirtle.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0234,Stantler,Normal,-----,Common,8 - 15,Any,Any,"Snowy Forest, Snowy Taiga, Tundra",,,,,,,,"Natural, Wild",Gen 2,,Field,5.4,Grounded,stantler-1,generation2/stantler.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0398,Staraptor,Normal,Flying,Common,8 - 15,Day,Any,"Hills, Sky, Snowy Forest, Taiga",Arid,,,,,,,"Natural, Treetop",Gen 4,,Flying,0.1,Grounded,staraptor-1,generation4/staraptor.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0397,Staravia,Normal,Flying,Common,8 - 15,Day,Any,"Hills, Sky, Snowy Forest, Taiga",Arid,,,,,,,"Natural, Treetop",Gen 4,,Flying,0.9,Grounded,staravia-1,generation4/staravia.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0396,Starly,Normal,Flying,Common,8 - 15,Day,Any,"Hills, Sky, Snowy Forest, Taiga",Arid,,,,,,,"Natural, Treetop",Gen 4,,Flying,9.0,Grounded,starly-1,generation4/starly.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0121,Starmie,Water,Psychic,Uncommon,8 - 15,Night,Any,Coast,,,,,,,,Natural,Gen 1,,Water_3,1.0,Grounded,starmie-1,generation1/starmie.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0121,Starmie,Water,Psychic,Uncommon,MUST SEE,Any,Any,Ocean,,,,,,,,Underwater,Gen 1,,Water_3,0.6,Seafloor,starmie-2,generation1/starmie.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0120,Staryu,Water,-----,Uncommon,8 - 15,Night,Any,Coast,,,,,,,,Natural,Gen 1,,Water_3,9.0,Grounded,staryu-1,generation1/staryu.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0120,Staryu,Water,-----,Uncommon,MUST SEE,Any,Any,Ocean,,,,,,,,Underwater,Gen 1,,Water_3,5.4,Seafloor,staryu-2,generation1/staryu.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0208,Steelix,Steel,Ground,Uncommon,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 2,,Mineral,0.6,Grounded,steelix-1,generation2/steelix.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0208,Steelix,Steel,Ground,Uncommon,Any,Any,Any,Nether: Basalt,,,,,,,,Natural,Gen 2,,Mineral,0.2,Grounded,steelix-2,generation2/steelix.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0762,Steenee,Grass,-----,Common,8 - 15,Any,Any,"Jungle, Tropical Island",,,,,,,,Natural,Gen 7,,Grass,0.18,Grounded,steenee-1,generation7/steenee.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0874,Stonjourner,Rock,-----,Uncommon,8 - 15,Any,Any,Plains,,,,,,,,"Natural, Wild",Gen 8,,Mineral,6.0,Grounded,stonjourner-1,generation8/stonjourner.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0508,Stoutland,Normal,-----,Common,8 - 15,Any,Any,Overworld,Desert,,,,,,,"Natural, Urban",Gen 5,,Field,0.06,Grounded,stoutland-1,generation5/stoutland.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0508,Stoutland,Normal,-----,Common,8 - 15,Any,Any,Overworld,Desert,,,,,,,"Natural, Village",Gen 5,,Field,0.06,Grounded,stoutland-2,generation5/stoutland.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0759,Stufful,Normal,Fighting,Common,8 - 15,Any,Any,Bamboo,,,,,,,,Natural,Gen 7,,Field,9.0,Grounded,stufful-1,generation7/stufful.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0434,Stunky,Poison,Dark,Common,MUST SEE,Any,Any,Swamp,,,,,,,,Natural,Gen 4,,Field,8.0,Grounded,stunky-1,generation4/stunky.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0434,Stunky,Poison,Dark,Common,Any,Any,Any,Toxic Heap,,,,,,,,,Gen 4,,Field,8.0,Grounded,stunky-2,generation4/stunky.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0185,Sudowoodo,Rock,-----,Uncommon,8 - 15,Any,Clear,Forest,Spooky,,,,,,,Natural,Gen 2,,Mineral,0.6,Grounded,sudowoodo-1,generation2/sudowoodo.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0283,Surskit,Bug,Water,Uncommon,8 - 15,Any,Clear,Freshwater,,,,,,,,"Water_Surface, Freshwater",Gen 3,,"Water_1, Bug",5.4,Surface,surskit-1,generation3/surskit.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0283,Surskit,Bug,Water,Uncommon,Any,Any,Any,The Bumblezone,,,Sempiternal Sanctums,,,,,Water_Surface,Gen 3,,"Water_1, Bug",9.0,Surface,surskit-2,generation3/surskit.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0333,Swablu,Normal,Flying,Uncommon,MUST SEE,Any,Any,Mountain,,,,,,,,Natural,Gen 3,,"Flying, Dragon",20.0,Grounded,swablu-1,generation3/swablu.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0541,Swadloon,Bug,Grass,Uncommon,MUST SEE,Day,Any,Forest,Spooky,,,,,,,Natural,Gen 5,,Bug,1.0,Grounded,swadloon-1,generation5/swadloon.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0260,Swampert,Water,Ground,Ultra-Rare,8 - 15,Any,Rain,Swamp,,,,,,,,Natural,Gen 3,,"Monster, Water_1",0.1,Grounded,swampert-1,generation3/swampert.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0260,Swampert,Water,Ground,Ultra-Rare,MUST SEE,Any,Any,Swamp,,,,,,,,Underwater,Gen 3,,"Monster, Water_1",0.1,Submerged,swampert-2,generation3/swampert.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0581,Swanna,Water,Flying,Common,MUST SEE,Day,Any,River,,,,,,,,Freshwater,Gen 5,,"Water_1, Flying",1,Surface,swanna-1,generation5/swanna.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0277,Swellow,Normal,Flying,Common,8 - 15,Day,Any,"Sky, Temperate",Spooky,,,,,,,"Natural, Treetop",Gen 3,,Flying,1.0,Grounded,swellow-1,generation3/swellow.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0220,Swinub,Ice,Ground,Common,8 - 15,Any,Any,Tundra,,,,,,,,"Natural, Wild",Gen 2,,Field,9.0,Grounded,swinub-1,generation2/swinub.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0528,Swoobat,Psychic,Flying,Common,8 - 15,Night,Clear,"Jungle, Savanna",,,,,,,,"Natural, Treetop",Gen 5,,"Flying, Field",1.0,Grounded,swoobat-1,generation5/swoobat.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0528,Swoobat,Psychic,Flying,Common,0 - 7,Any,Any,"Jungle, Savanna",,,,,,,,Natural,Gen 5,,"Flying, Field",1.0,Grounded,swoobat-3,generation5/swoobat.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0700,Sylveon,Fairy,-----,Ultra-Rare,8 - 15,Any,Any,"Floral, Magical",Spooky,,,,,,,Natural,Gen 6,,Field,1.0,Grounded,sylveon-1,generation6/sylveon.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0700,Sylveon,Fairy,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 6,,Field,0.025,Grounded,sylveon-2,generation6/sylveon.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0700,Sylveon,Fairy,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 6,,Field,0.025,Grounded,sylveon-3,generation6/sylveon.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0700,Sylveon,Fairy,-----,Uncommon,CANNOT SEE,Any,Any,Overworld,,,,,,,,Mansion,Gen 6,,Field,0.125,Grounded,sylveon-4,generation6/sylveon.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0938,Tadbulb,Electric,-----,Common,MUST SEE,Any,Any,Swamp,,,,,,,,,Gen 9,,Water_1,3.8,Grounded,tadbulb-1,generation9/tadbulb.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0276,Taillow,Normal,Flying,Common,8 - 15,Day,Any,"Sky, Temperate",Spooky,,,,,,,"Natural, Treetop",Gen 3,,Flying,9.0,Grounded,taillow-1,generation3/taillow.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0663,Talonflame,Fire,Flying,Common,8 - 15,Day,Any,"Forest, Sky, Taiga",,,,,,,,"Natural, Treetop",Gen 6,,Flying,0.06,Grounded,talonflame-1,generation6/talonflame.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0663,Talonflame,Fire,Flying,Common,Any,Any,Any,"Nether: Forest, Nether: Fungus",Nether: Warped,,,,,,,"Natural, Treetop",Gen 6,,Flying,0.06,Grounded,talonflame-3,generation6/talonflame.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0924,Tandemaus,Normal,-----,Common,8 - 15,Any,Any,Temperate,,,,,,,,"Natural, Wild",Gen 9,,"Field, Fairy",1.8,Grounded,tandemaus-1,generation9/tandemaus.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0924,Tandemaus,Normal,-----,Common,8 - 15,Any,Any,Overworld,"Freezing, Sandy",,,,,,,"Natural, Urban",Gen 9,,"Field, Fairy",5.4,Grounded,tandemaus-2,generation9/tandemaus.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0924,Tandemaus,Normal,-----,Common,8 - 15,Any,Any,Overworld,"Freezing, Sandy",,,,,,,"Natural, Village",Gen 9,,"Field, Fairy",5.4,Grounded,tandemaus-3,generation9/tandemaus.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0924,Tandemaus,Normal,-----,Common,CANNOT SEE,Any,Any,Overworld,,,,,,,,Mansion,Gen 9,,"Field, Fairy",9.0,Grounded,tandemaus-4,generation9/tandemaus.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0114,Tangela,Grass,-----,Common,8 - 15,Any,Any,Jungle,,,,,,,,"Natural, Wild",Gen 1,,Grass,1.8,Grounded,tangela-1,generation1/tangela.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0465,Tangrowth,Grass,-----,Common,8 - 15,Any,Any,Jungle,,,,,,,,"Natural, Wild",Gen 4,,Grass,0.2,Grounded,tangrowth-1,generation4/tangrowth.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0787,Tapubulu,Grass,Fairy,Ultra-Rare,MUST SEE,Any,Any,"Forest, Jungle",,,,,,,,,Gen 7,Legendary,Undiscovered,1.0,Grounded,tapubulu-1,generation7/tapubulu.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0788,Tapufini,Water,Fairy,Ultra-Rare,MUST SEE,Any,Any,"Forest, Jungle, Beach",,,,,,,,,Gen 7,Legendary,Undiscovered,1.0,Grounded,tapufini-1,generation7/tapufini.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0785,Tapukoko,Electric,Fairy,Ultra-Rare,MUST SEE,Any,Any,"Forest, Jungle",,,,,,,,,Gen 7,Legendary,Undiscovered,1.0,Grounded,tapukoko-1,generation7/tapukoko.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0786,Tapulele,Psychic,Fairy,Ultra-Rare,MUST SEE,Any,Any,"Forest, Jungle, Beach",,,,,,,,,Gen 7,Legendary,Undiscovered,1.0,Grounded,tapulele-1,generation7/tapulele.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0978,Tatsugiri,Dragon,Water,Rare,MUST SEE,Any,Any,Swamp,,,,,,,,"Natural, Wild",Gen 9,,Water_2,10.0,Grounded,tatsugiri-1,generation9/tatsugiri.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0978,Tatsugiri,Dragon,Water,Rare,MUST SEE,Any,Any,Swamp,,,,,,,,Underwater,Gen 9,,Water_2,10.0,Submerged,tatsugiri-2,generation9/tatsugiri.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0128,Tauros,Normal,-----,Common,8 - 15,Any,Any,Grassland,,,,,,,,Natural,Gen 1,"Kanto Regional, Kanto Regional, Kanto Regional",Field,2.0,Grounded,tauros-1,generation1/tauros.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0216,Teddiursa,Normal,-----,Common,Any,Any,Any,"Forest, Mountain, Taiga",,,,,,,,"Natural, Wild",Gen 2,,Field,1.8,Grounded,teddiursa-1,generation2/teddiursa.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0216,Teddiursa,Normal,-----,Common,Any,Any,Any,"Crystal Canyon, Floral Meadow",,,Sempiternal Sanctums,,,,,,Gen 2,,Field,1.8,Grounded,teddiursa-2,generation2/teddiursa.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0072,Tentacool,Water,Poison,Common,MUST SEE,Any,Any,Deep Ocean,,,,,,,,Underwater,Gen 1,,Water_3,9.0,Submerged,tentacool-1,generation1/tentacool.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0072,Tentacool,Water,Poison,Common,MUST SEE,Any,Any,Ocean,Deep Ocean,,,,,,,Underwater,Gen 1,,Water_3,5.4,Submerged,tentacool-2,generation1/tentacool.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0073,Tentacruel,Water,Poison,Common,MUST SEE,Any,Any,Deep Ocean,,,,,,,,Underwater,Gen 1,,Water_3,1.0,Submerged,tentacruel-1,generation1/tentacruel.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0073,Tentacruel,Water,Poison,Common,MUST SEE,Any,Any,Ocean,Deep Ocean,,,,,,,Underwater,Gen 1,,Water_3,0.6,Submerged,tentacruel-2,generation1/tentacruel.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0498,Tepig,Fire,-----,Ultra-Rare,8 - 15,Any,Any,Plains,,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,tepig-1,generation5/tepig.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0498,Tepig,Fire,-----,Ultra-Rare,Any,Any,Any,"Nether: Crimson, Nether: Overgrowth",,,,,,,,Natural,Gen 5,,Field,9.0,Grounded,tepig-2,generation5/tepig.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0828,Thievul,Dark,-----,Common,8 - 15,Night,Any,"Forest, Taiga",,,,,,,,Natural,Gen 8,,Field,0.2,Grounded,thievul-1,generation8/thievul.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0828,Thievul,Dark,-----,Uncommon,8 - 15,Night,Any,Plains,,,,,,,,Natural,Gen 8,,Field,1.0,Grounded,thievul-2,generation8/thievul.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0642,Thundurus,Electric,Flying,Ultra-Rare,Any,Any,Thunder,Mountain,,,,,,,,Natural,Gen 5,Legendary,Undiscovered,1.0,Grounded,thundurus-1,generation5/thundurus.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0811,Thwackey,Grass,-----,Ultra-Rare,8 - 15,Any,Any,"Jungle, Tropical Island",,,,,,,,"Natural, Treetop",Gen 8,,"Field, Grass",0.9,Grounded,thwackey-1,generation8/thwackey.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0532,Timburr,Fighting,-----,Common,8 - 15,Any,Any,Overworld,"Sandy, Tundra",,,,,,,"Natural, Urban",Gen 5,,Human_Like,1.8,Grounded,timburr-1,generation5/timburr.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0532,Timburr,Fighting,-----,Common,8 - 15,Any,Any,Overworld,"Sandy, Tundra",,,,,,,"Natural, Village",Gen 5,,Human_Like,1.8,Grounded,timburr-2,generation5/timburr.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0957,Tinkatink,Fairy,Steel,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Ruins, Wild",Gen 9,,Fairy,54.0,Grounded,tinkatink-1,generation9/tinkatink.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0959,Tinkaton,Fairy,Steel,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Ruins, Wild",Gen 9,,Fairy,0.6,Grounded,tinkaton-1,generation9/tinkaton.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0958,Tinkatuff,Fairy,Steel,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Ruins, Wild",Gen 9,,Fairy,5.4,Grounded,tinkatuff-1,generation9/tinkatuff.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0564,Tirtouga,Water,Rock,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 5,,"Water_1, Water_3",9.0,Grounded,tirtouga-1,generation5/tirtouga.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
