Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Spawn Archive,Species Archive
79,Slowpoke,Water,Psychic,Common,8 - 15,Any,Any,Beach,,,,,,,,Natural,Gen 1,Kanto Regional,"Monster, Water_1",5.4,Grounded,slowpoke-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
79,Slowpoke,Water,Psychic,Common,8 - 15,Any,Any,,,,,,,,,"Natural, River",Gen 1,Kanto Regional,"Monster, Water_1",6.0,Grounded,slowpoke-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
218,Slugma,Fire,-----,Common,Any,Any,Any,"Nether/Is Basalt, Nether/Is Wasteland",,,,,,,,Natural,Gen 2,,Amorphous,5.4,Grounded,slugma-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
218,Slugma,Fire,-----,Common,Any,Any,Any,"Nether, Volcanic",,,,,,,,Lava_Surface,Gen 2,,Amorphous,9.0,Surface,slugma-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
218,Slugma,Fire,-----,Common,Any,Any,Any,Overworld,Volcanic,,,,,,,Lava_Surface,Gen 2,,Amorphous,1.8,Surface,slugma-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
218,Slugma,Fire,-----,Common,Any,Any,Any,Volcanic,,,,,Lava,,,Natural,Gen 2,,Amorphous,9.0,Grounded,slugma-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
238,Smoochum,Ice,Psychic,Uncommon,8 - 15,Any,Any,Freezing,,,,,,,,"Natural, Urban",Gen 2,Baby,Undiscovered,9.0,Grounded,smoochum-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
238,Smoochum,Ice,Psychic,Uncommon,8 - 15,Any,Any,Freezing,,,,,,,,"Natural, Village",Gen 2,Baby,Undiscovered,9.0,Grounded,smoochum-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
215,Sneasel,Dark,Ice,Uncommon,8 - 15,Any,Any,Taiga,,,,,,,,"Natural, Wild",Gen 2,Johto Regional,Field,9.0,Grounded,sneasel-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
215,Sneasel Hisuian,Fighting,Poison,Uncommon,8 - 15,Any,Any,Mountain,"Arid, Taiga",,,,,,,"Natural, Wild",Gen 2,Johto Regional,Field,9.0,Grounded,sneasel-hisuian-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
903,Sneasler,Fighting,Poison,Uncommon,8 - 15,Any,Any,Mountain,"Arid, Taiga",,,,,,,"Natural, Wild",Gen 8,,Field,1.0,Grounded,sneasler-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
495,Snivy,Grass,-----,Ultra-Rare,8 - 15,Any,Any,Jungle,,,,,,,,"Natural, Treetop",Gen 5,,"Field, Grass",9.0,Grounded,snivy-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
872,Snom,Ice,Bug,Common,Any,Night,Any,Freezing,,,,,,,,Natural,Gen 8,,Bug,10.0,Grounded,snom-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
143,Snorlax,Normal,-----,Rare,8 - 15,Any,Any,"Forest, Hills",,,,,,,,Natural,Gen 1,,Monster,1.0,Grounded,snorlax-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
361,Snorunt,Ice,-----,Uncommon,Any,Any,Any,Cold,,,,,,,,Natural,Gen 3,,"Fairy, Mineral",3.0,Grounded,snorunt-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
361,Snorunt,Ice,-----,Rare,Any,Any,Any,Cold,,,,,,,,Natural,Gen 3,,"Fairy, Mineral",3.0,Grounded,snorunt-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
361,Snorunt,Ice,-----,Common,Any,Any,Any,Freezing,,,,,,,,Natural,Gen 3,,"Fairy, Mineral",2.0,Grounded,snorunt-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
361,Snorunt,Ice,-----,Rare,Any,Any,Any,Freezing,,,,,,,,Natural,Gen 3,,"Fairy, Mineral",2.0,Grounded,snorunt-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
209,Snubbull,Fairy,-----,Common,8 - 15,Any,Any,Overworld,Freezing,,,,,,,"Natural, Urban",Gen 2,,"Field, Fairy",5.4,Grounded,snubbull-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
209,Snubbull,Fairy,-----,Common,8 - 15,Any,Any,Overworld,Freezing,,,,,,,"Natural, Village",Gen 2,,"Field, Fairy",5.4,Grounded,snubbull-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
209,Snubbull,Fairy,-----,Common,CANNOT SEE,Any,Any,Overworld,,,,,,,,Mansion,Gen 2,,"Field, Fairy",5.4,Grounded,snubbull-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
816,Sobble,Water,-----,Ultra-Rare,8 - 15,Any,Any,,,,,,,,,"Natural, Freshwater",Gen 8,,"Water_1, Field",9.0,Grounded,sobble-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
816,Sobble,Water,-----,Ultra-Rare,MUST SEE,Any,Any,,,,,,,,,"Freshwater, Underwater",Gen 8,,"Water_1, Field",9.0,Submerged,sobble-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
791,Solgaleo,Psychic,Steel,Ultra-Rare,MUST SEE,Morning,Any,"Badlands, Savanna",,,,,,,,,Gen 7,Legendary,Undiscovered,1.0,Grounded,solgaleo-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
791,Solgaleo,Psychic,Steel,Ultra-Rare,Any,Any,Any,End,,,,,,,,,Gen 7,Legendary,Undiscovered,1.0,Grounded,solgaleo-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
577,Solosis,Psychic,-----,Rare,MUST SEE,Day,Any,Magical,,,,,,,,Natural,Gen 5,,Amorphous,9.0,Grounded,solosis-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
577,Solosis,Psychic,-----,Rare,Any,Any,Any,Toxic Heap,,,,,,,,,Gen 5,,Amorphous,9.0,Grounded,solosis-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
338,Solrock,Rock,Psychic,Uncommon,8 - 15,Day,Any,Dripstone,,,,,,,,Natural,Gen 3,,Mineral,10.0,Grounded,solrock-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
338,Solrock,Rock,Psychic,Common,0 - 7,Any,Any,Dripstone,,,,,,,,Natural,Gen 3,,Mineral,10.0,Grounded,solrock-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
338,Solrock,Rock,Psychic,Uncommon,8 - 15,Day,Any,Mountain,,,,,,,,Natural,Gen 3,,Mineral,2.0,Grounded,solrock-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
21,Spearow,Normal,Flying,Common,8 - 15,Day,Any,"Badlands, Savanna, Sky",,,,,,,,"Natural, Treetop",Gen 1,,Flying,9.0,Grounded,spearow-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
897,Spectrier,Ghost,-----,Ultra-Rare,Any,Any,Any,Spooky,,,,,,,,Natural,Gen 8,Legendary,Undiscovered,1.0,Grounded,spectrier-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
665,Spewpa,Bug,-----,Common,8 - 15,Any,Any,"Floral, Plains, Savanna",,,,,,,,"Natural, Foliage",Gen 6,,Bug,3.0,Grounded,spewpa-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
665,Spewpa,Bug,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Bug,2.0,Grounded,spewpa-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
167,Spinarak,Bug,Poison,Common,8 - 15,Night,Clear,"Forest, Jungle, Spooky",Freezing,,,,,,,"Natural, Treetop",Gen 2,,Bug,5.4,Grounded,spinarak-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
167,Spinarak,Bug,Poison,Common,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 2,,Bug,1.8,Grounded,spinarak-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
167,Spinarak,Bug,Poison,Common,CANNOT SEE,Any,Any,Overworld,Deep Dark,,,,,,,Derelict,Gen 2,,Bug,5.4,Grounded,spinarak-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
167,Spinarak,Bug,Poison,Common,0 - 7,Any,Any,,,,,,,,,"Webs, Natural",Gen 2,,Bug,9.0,Grounded,spinarak-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
167,Spinarak,Bug,Poison,Common,CANNOT SEE,Any,Any,Overworld,,,,,Cobweb,,,Mansion,Gen 2,,Bug,9.0,Grounded,spinarak-5,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
327,Spinda,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",9.9,Grounded,spinda-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
327,Spinda Special_Spots=1 Face_Spots=None Face_Spots2=None,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",0.025,Grounded,spinda-1-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
327,Spinda Special_Spots=2 Face_Spots=None Face_Spots2=None,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",0.025,Grounded,spinda-2-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
327,Spinda Special_Spots=3 Face_Spots=None Face_Spots2=None,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",0.025,Grounded,spinda-3-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
327,Spinda Special_Spots=4 Face_Spots=None Face_Spots2=None,Normal,-----,Uncommon,8 - 15,Any,Any,"Bamboo, Hills",,,,,,,,"Natural, Wild",Gen 3,,"Field, Human_Like",0.025,Grounded,spinda-4-5,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
442,Spiritomb,Ghost,Dark,Uncommon,0 - 7,Any,Any,Deep Dark,,,,,,,,Ancient_City,Gen 4,,Amorphous,60.0,Grounded,spiritomb-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
442,Spiritomb,Ghost,Dark,Rare,Any,Any,Any,Overworld,,,,,,,,Ruins,Gen 4,,Amorphous,100.0,Grounded,spiritomb-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
442,Spiritomb,Ghost,Dark,Uncommon,Any,Any,Any,Overworld,,,,,,,,Underground_Ruins,Gen 4,,Amorphous,100.0,Grounded,spiritomb-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
442,Spiritomb,Ghost,Dark,Rare,Any,Any,Any,Overworld,,,,,,,,Trail_Ruins,Gen 4,,Amorphous,100.0,Grounded,spiritomb-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
442,Spiritomb,Ghost,Dark,Rare,CANNOT SEE,Any,Any,Desert,,,,,,,,"Natural, Desert_Pyramid",Gen 4,,Amorphous,100.0,Grounded,spiritomb-5,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
442,Spiritomb,Ghost,Dark,Rare,CANNOT SEE,Any,Any,Jungle,,,,,,,,"Natural, Jungle_Pyramid",Gen 4,,Amorphous,100.0,Grounded,spiritomb-6,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
442,Spiritomb,Ghost,Dark,Rare,Any,Any,Any,Howling Constructs,,,Sempiternal Sanctums,,,,,,Gen 4,,Amorphous,10.0,Grounded,spiritomb-7,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
906,Sprigatito,Grass,-----,Ultra-Rare,8 - 15,Any,Any,"Floral, Magical",,,,,,,,Natural,Gen 9,,"Field, Grass",9.0,Grounded,sprigatito-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
906,Sprigatito,Grass,-----,Ultra-Rare,Any,Any,Any,Nether/Is Warped,Nether/Is Desert,,,,,,,Natural,Gen 9,,"Field, Grass",9.0,Grounded,sprigatito-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
931,Squawkabilly,Normal,Flying,Common,8 - 15,Day,Any,"Jungle, Savanna, Tropical Island",,,,,,,,"Natural, Treetop",Gen 9,,Flying,2.0,Grounded,squawkabilly-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
931,Squawkabilly,Normal,Flying,Common,8 - 15,Day,Clear,Overworld,"Freezing, Sandy",,,,,,,"Urban, Treetop",Gen 9,,Flying,6.0,Grounded,squawkabilly-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
931,Squawkabilly,Normal,Flying,Common,8 - 15,Day,Clear,Overworld,"Freezing, Sandy",,,,,,,"Village, Treetop",Gen 9,,Flying,6.0,Grounded,squawkabilly-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
931,Squawkabilly,Normal,Flying,Common,8 - 15,Day,Any,Sky,,,,,,,,"Natural, Treetop",Gen 9,,Flying,10.0,Grounded,squawkabilly-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
7,Squirtle,Water,-----,Ultra-Rare,8 - 15,Any,Any,,,,,,,,,"Natural, River",Gen 1,,"Monster, Water_1",9.0,Grounded,squirtle-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
7,Squirtle,Water,-----,Ultra-Rare,MUST SEE,Any,Any,,,,,,,,,"River, Underwater",Gen 1,,"Monster, Water_1",9.0,Submerged,squirtle-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
234,Stantler,Normal,-----,Common,8 - 15,Any,Any,"Snowy Forest, Snowy Taiga, Tundra",,,,,,,,"Natural, Wild",Gen 2,,Field,5.4,Grounded,stantler-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
398,Staraptor,Normal,Flying,Common,8 - 15,Day,Any,"Hills, Sky, Snowy Forest, Taiga",Arid,,,,,,,"Natural, Treetop",Gen 4,,Flying,0.1,Grounded,staraptor-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
397,Staravia,Normal,Flying,Common,8 - 15,Day,Any,"Hills, Sky, Snowy Forest, Taiga",Arid,,,,,,,"Natural, Treetop",Gen 4,,Flying,0.9,Grounded,staravia-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
396,Starly,Normal,Flying,Common,8 - 15,Day,Any,"Hills, Sky, Snowy Forest, Taiga",Arid,,,,,,,"Natural, Treetop",Gen 4,,Flying,9.0,Grounded,starly-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
121,Starmie,Water,Psychic,Uncommon,8 - 15,Night,Any,Coast,,,,,,,,Natural,Gen 1,,Water_3,1.0,Grounded,starmie-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
121,Starmie,Water,Psychic,Uncommon,MUST SEE,Any,Any,Ocean,,,,,,,,Underwater,Gen 1,,Water_3,0.6,Seafloor,starmie-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
120,Staryu,Water,-----,Uncommon,8 - 15,Night,Any,Coast,,,,,,,,Natural,Gen 1,,Water_3,9.0,Grounded,staryu-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
120,Staryu,Water,-----,Uncommon,MUST SEE,Any,Any,Ocean,,,,,,,,Underwater,Gen 1,,Water_3,5.4,Seafloor,staryu-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
208,Steelix,Steel,Ground,Uncommon,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 2,,Mineral,0.6,Grounded,steelix-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
208,Steelix,Steel,Ground,Uncommon,Any,Any,Any,Nether/Is Basalt,,,,,,,,Natural,Gen 2,,Mineral,0.2,Grounded,steelix-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
762,Steenee,Grass,-----,Common,8 - 15,Any,Any,"Jungle, Tropical Island",,,,,,,,Natural,Gen 7,,Grass,0.18,Grounded,steenee-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
874,Stonjourner,Rock,-----,Uncommon,8 - 15,Any,Any,Plains,,,,,,,,"Natural, Wild",Gen 8,,Mineral,6.0,Grounded,stonjourner-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
508,Stoutland,Normal,-----,Common,8 - 15,Any,Any,Overworld,Desert,,,,,,,"Natural, Urban",Gen 5,,Field,0.06,Grounded,stoutland-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
508,Stoutland,Normal,-----,Common,8 - 15,Any,Any,Overworld,Desert,,,,,,,"Natural, Village",Gen 5,,Field,0.06,Grounded,stoutland-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
759,Stufful,Normal,Fighting,Common,8 - 15,Any,Any,Bamboo,,,,,,,,Natural,Gen 7,,Field,9.0,Grounded,stufful-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
434,Stunky,Poison,Dark,Common,MUST SEE,Any,Any,Swamp,,,,,,,,Natural,Gen 4,,Field,8.0,Grounded,stunky-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
434,Stunky,Poison,Dark,Common,Any,Any,Any,Toxic Heap,,,,,,,,,Gen 4,,Field,8.0,Grounded,stunky-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
185,Sudowoodo,Rock,-----,Uncommon,8 - 15,Any,Clear,Forest,Spooky,,,,,,,Natural,Gen 2,,Mineral,0.6,Grounded,sudowoodo-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
283,Surskit,Bug,Water,Uncommon,8 - 15,Any,Clear,Freshwater,,,,,,,,"Water_Surface, Freshwater",Gen 3,,"Water_1, Bug",5.4,Surface,surskit-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
283,Surskit,Bug,Water,Uncommon,Any,Any,Any,The Bumblezone,,,Sempiternal Sanctums,,,,,Water_Surface,Gen 3,,"Water_1, Bug",9.0,Surface,surskit-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
333,Swablu,Normal,Flying,Uncommon,MUST SEE,Any,Any,Mountain,,,,,,,,Natural,Gen 3,,"Flying, Dragon",20.0,Grounded,swablu-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
541,Swadloon,Bug,Grass,Uncommon,MUST SEE,Day,Any,Forest,Spooky,,,,,,,Natural,Gen 5,,Bug,1.0,Grounded,swadloon-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
260,Swampert,Water,Ground,Ultra-Rare,8 - 15,Any,Rain,Swamp,,,,,,,,Natural,Gen 3,,"Monster, Water_1",0.1,Grounded,swampert-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
260,Swampert,Water,Ground,Ultra-Rare,MUST SEE,Any,Any,Swamp,,,,,,,,Underwater,Gen 3,,"Monster, Water_1",0.1,Submerged,swampert-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
581,Swanna,Water,Flying,Common,MUST SEE,Day,Any,River,,,,,,,,Freshwater,Gen 5,,"Water_1, Flying",1,Surface,swanna-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
277,Swellow,Normal,Flying,Common,8 - 15,Day,Any,"Sky, Temperate",Spooky,,,,,,,"Natural, Treetop",Gen 3,,Flying,1.0,Grounded,swellow-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
220,Swinub,Ice,Ground,Common,8 - 15,Any,Any,Tundra,,,,,,,,"Natural, Wild",Gen 2,,Field,9.0,Grounded,swinub-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
528,Swoobat,Psychic,Flying,Common,8 - 15,Night,Clear,"Jungle, Savanna",,,,,,,,"Natural, Treetop",Gen 5,,"Flying, Field",1.0,Grounded,swoobat-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
528,Swoobat,Psychic,Flying,Common,0 - 7,Any,Any,"Jungle, Savanna",,,,,,,,Natural,Gen 5,,"Flying, Field",1.0,Grounded,swoobat-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
700,Sylveon,Fairy,-----,Ultra-Rare,8 - 15,Any,Any,"Floral, Magical",Spooky,,,,,,,Natural,Gen 6,,Field,1.0,Grounded,sylveon-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
700,Sylveon,Fairy,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 6,,Field,0.025,Grounded,sylveon-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
700,Sylveon,Fairy,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 6,,Field,0.025,Grounded,sylveon-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
700,Sylveon,Fairy,-----,Uncommon,CANNOT SEE,Any,Any,Overworld,,,,,,,,Mansion,Gen 6,,Field,0.125,Grounded,sylveon-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
938,Tadbulb,Electric,-----,Common,MUST SEE,Any,Any,Swamp,,,,,,,,,Gen 9,,Water_1,3.8,Grounded,tadbulb-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
276,Taillow,Normal,Flying,Common,8 - 15,Day,Any,"Sky, Temperate",Spooky,,,,,,,"Natural, Treetop",Gen 3,,Flying,9.0,Grounded,taillow-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
663,Talonflame,Fire,Flying,Common,8 - 15,Day,Any,"Forest, Sky, Taiga",,,,,,,,"Natural, Treetop",Gen 6,,Flying,0.06,Grounded,talonflame-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
663,Talonflame,Fire,Flying,Common,Any,Any,Any,"Nether/Is Forest, Nether/Is Fungus",Nether/Is Warped,,,,,,,"Natural, Treetop",Gen 6,,Flying,0.06,Grounded,talonflame-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
924,Tandemaus,Normal,-----,Common,8 - 15,Any,Any,Temperate,,,,,,,,"Natural, Wild",Gen 9,,"Field, Fairy",1.8,Grounded,tandemaus-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
924,Tandemaus,Normal,-----,Common,8 - 15,Any,Any,Overworld,"Freezing, Sandy",,,,,,,"Natural, Urban",Gen 9,,"Field, Fairy",5.4,Grounded,tandemaus-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
924,Tandemaus,Normal,-----,Common,8 - 15,Any,Any,Overworld,"Freezing, Sandy",,,,,,,"Natural, Village",Gen 9,,"Field, Fairy",5.4,Grounded,tandemaus-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
924,Tandemaus,Normal,-----,Common,CANNOT SEE,Any,Any,Overworld,,,,,,,,Mansion,Gen 9,,"Field, Fairy",9.0,Grounded,tandemaus-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
114,Tangela,Grass,-----,Common,8 - 15,Any,Any,Jungle,,,,,,,,"Natural, Wild",Gen 1,,Grass,1.8,Grounded,tangela-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
465,Tangrowth,Grass,-----,Common,8 - 15,Any,Any,Jungle,,,,,,,,"Natural, Wild",Gen 4,,Grass,0.2,Grounded,tangrowth-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
787,Tapubulu,Grass,Fairy,Ultra-Rare,MUST SEE,Any,Any,"Forest, Jungle",,,,,,,,,Gen 7,Legendary,Undiscovered,1.0,Grounded,tapubulu-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
788,Tapufini,Water,Fairy,Ultra-Rare,MUST SEE,Any,Any,"Forest, Jungle, Beach",,,,,,,,,Gen 7,Legendary,Undiscovered,1.0,Grounded,tapufini-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
785,Tapukoko,Electric,Fairy,Ultra-Rare,MUST SEE,Any,Any,"Forest, Jungle",,,,,,,,,Gen 7,Legendary,Undiscovered,1.0,Grounded,tapukoko-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
