Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Species Archive,Original Spawn Archive,Original Species Archive
743,Ribombee,Bug,Fairy,Common,Any,Any,Any,"Floral Meadow, Pollinated Fields",,,Sempiternal Sanctums,,,,,,Gen 7,,"Bug, Fairy",18.0,Grounded,ribombee-3,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
812,Rillaboom,Grass,-----,Ultra-Rare,8 - 15,Any,Any,"Jungle, Tropical Island",,,,,,,,"Natural, Treetop",Gen 8,,"Field, Grass",0.1,Grounded,rillaboom-1,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
447,Riolu,Fighting,-----,Rare,8 - 15,Any,Any,Mountain,,,,,,,,"Natural, Wild",Gen 4,Baby,Undiscovered,9.0,Grounded,riolu-1,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
1005,Roaringmoon,Dragon,Dark,Ultra-Rare,Any,Night,Any,Mountain,,,,,,,,,Gen 9,Paradox,Undiscovered,3.0,Grounded,roaringmoon-1,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
744,Rockruff,Rock,-----,Uncommon,MUST SEE,Any,Any,Hills,,,,,,,,,Gen 7,,Field,5.8,Grounded,rockruff-1,generation7,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
524,Roggenrola,Rock,-----,Common,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 5,,Mineral,9.0,Grounded,roggenrola-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
524,Roggenrola,Rock,-----,Uncommon,0 - 7,Any,Any,Deep Dark,,,,,,,,Natural,Gen 5,,Mineral,9.0,Grounded,roggenrola-2,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
821,Rookidee,Flying,-----,Common,8 - 15,Day,Any,"Hills, Sky, Spooky, Taiga",Arid,,,,,,,"Natural, Treetop",Gen 8,,Flying,9.0,Grounded,rookidee-1,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
315,Roselia,Grass,Poison,Common,8 - 15,Any,Any,Floral,,,,,,,,Natural,Gen 3,,"Fairy, Grass",0.9,Grounded,roselia-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
315,Roselia,Grass,Poison,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 3,,"Fairy, Grass",0.9,Grounded,roselia-2,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
407,Roserade,Grass,Poison,Common,8 - 15,Any,Any,Floral,,,,,,,,Natural,Gen 4,,"Fairy, Grass",0.1,Grounded,roserade-1,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
407,Roserade,Grass,Poison,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 4,,"Fairy, Grass",0.1,Grounded,roserade-2,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
722,Rowlet,Grass,Flying,Ultra-Rare,8 - 15,Any,Any,"Forest, Taiga",Freezing,,,,,,,"Natural, Treetop",Gen 7,,Flying,9.0,Grounded,rowlet-1,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
722,Rowlet Region_Bias=Hisui,Grass,Flying,Ultra-Rare,8 - 15,Any,Any,"Snowy Forest, Snowy Taiga",,,,,,,,"Natural, Treetop",Gen 7,,Flying,9.0,Grounded,rowlet-hisui-3,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
867,Runerigus,Ground,Ghost,Uncommon,Any,Any,Any,,,,,Stone Bricks,"Stone Bricks, Cracked Stone Bricks, Mossy Stone Bricks",,,,Gen 8,,"Mineral, Amorphous",2.0,Grounded,runerigus-1,generation8,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
867,Runerigus,Ground,Ghost,Common,Any,Night,Any,Overworld,,,,,,,,Ruins,Gen 8,,"Mineral, Amorphous",1.0,Grounded,runerigus-2,generation8,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
302,Sableye,Dark,Ghost,Common,0 - 7,Any,Any,Overworld,,,,,,,,"Natural, Gemstones",Gen 3,,Human_Like,10.0,Grounded,sableye-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
302,Sableye,Dark,Ghost,Rare,0 - 7,Any,Any,Deep Dark,,,,,,,,Natural,Gen 3,,Human_Like,10.0,Grounded,sableye-2,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
302,Sableye,Dark,Ghost,Common,Any,Any,Any,"Crystal Canyon, Crystalline Chasm",,,Sempiternal Sanctums,,,,,,Gen 3,,Human_Like,2.0,Grounded,sableye-3,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
757,Salandit,Poison,Fire,Common,Any,Any,Any,Volcanic,,,,,,,,Natural,Gen 7,,"Monster, Dragon",9.9,Grounded,salandit-1,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
757,Salandit,Poison,Fire,Common,0 - 7,Any,Any,"Badlands, Mountain",Volcanic,,,,Lava,,,Natural,Gen 7,,"Monster, Dragon",9.9,Grounded,salandit-2,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
757,Salandit,Poison,Fire,Common,Any,Any,Any,Nether: Is Basalt,,,,,,,,Natural,Gen 7,,"Monster, Dragon",9.9,Grounded,salandit-3,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
757,Salandit,Poison,Fire,Common,Any,Any,Any,Nether: Is Desert,,,,,,,,Natural,Gen 7,,"Monster, Dragon",5.94,Grounded,salandit-4,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
758,Salazzle,Poison,Fire,Common,Any,Any,Any,Volcanic,,,,,,,,Natural,Gen 7,,"Monster, Dragon",0.1,Grounded,salazzle-1,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
758,Salazzle,Poison,Fire,Common,0 - 7,Any,Any,"Badlands, Mountain",Volcanic,,,,Lava,,,Natural,Gen 7,,"Monster, Dragon",0.1,Grounded,salazzle-2,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
758,Salazzle,Poison,Fire,Common,Any,Any,Any,Nether: Is Basalt,,,,,,,,Natural,Gen 7,,"Monster, Dragon",0.1,Grounded,salazzle-3,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
758,Salazzle,Poison,Fire,Common,Any,Any,Any,Nether: Is Desert,,,,,,,,Natural,Gen 7,,"Monster, Dragon",0.06,Grounded,salazzle-4,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
503,Samurott,Water,-----,Ultra-Rare,8 - 15,Any,Any,Beach,Freezing,,,,,,,Natural,Gen 5,Unova Regional,Field,0.1,Grounded,samurott-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
503,Samurott,Water,-----,Ultra-Rare,8 - 15,Any,Any,Beach,Freezing,,,,,,,Water_Surface,Gen 5,Unova Regional,Field,0.1,Surface,samurott-2,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
503,Samurott Hisuian,Water,Dark,Ultra-Rare,8 - 15,Any,Any,Coast,Beach,,,,,,,Natural,Gen 5,Unova Regional,Field,0.1,Grounded,samurott-hisuian-3,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
503,Samurott Hisuian,Water,Dark,Ultra-Rare,8 - 15,Any,Any,Coast,Beach,,,,,,,Water_Surface,Gen 5,Unova Regional,Field,0.1,Surface,samurott-hisuian-4,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
503,Samurott Hisuian,Water,Dark,Ultra-Rare,8 - 15,Any,Any,Snowy Beach,,,,,,,,Natural,Gen 5,Unova Regional,Field,0.1,Grounded,samurott-hisuian-5,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
503,Samurott Hisuian,Water,Dark,Ultra-Rare,8 - 15,Any,Any,Snowy Beach,,,,,,,,Water_Surface,Gen 5,Unova Regional,Field,0.1,Surface,samurott-hisuian-6,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
551,Sandile,Ground,Dark,Common,8 - 15,Any,Any,Desert,,,,,,,,"Natural, Wild",Gen 5,,Field,1.8,Grounded,sandile-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
27,Sandshrew,Ground,-----,Common,Any,Any,Any,Sandy,,,,,,,,Natural,Gen 1,Kanto Regional,Field,9.0,Grounded,sandshrew-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
28,Sandslash,Ground,-----,Common,Any,Any,Any,Sandy,,,,,,,,Natural,Gen 1,Kanto Regional,Field,1.0,Grounded,sandslash-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
769,Sandygast Redsand=True,Ghost,Ground,Uncommon,MUST SEE,Any,Any,Badlands,,,,,,,,,Gen 7,,Amorphous,7.0,Grounded,sandygast-redsand,generation7,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
586,Sawsbuck,Normal,Grass,Common,8 - 15,Any,Any,"Floral, Forest, Hills, Plains, Snowy Forest, Taiga",Savanna,,,,,,,"Natural, Wild",Gen 5,,Field,0.2,Grounded,sawsbuck-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
586,Sawsbuck,Normal,Grass,Uncommon,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 5,,Field,1.0,Grounded,sawsbuck-2,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
664,Scatterbug,Bug,-----,Common,8 - 15,Any,Any,"Floral, Plains, Savanna",,,,,,,,"Natural, Foliage",Gen 6,,Bug,7.0,Grounded,scatterbug-1,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
664,Scatterbug,Bug,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Bug,3.0,Grounded,scatterbug-2,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
254,Sceptile,Grass,-----,Ultra-Rare,8 - 15,Any,Any,Jungle,,,,,,,,"Natural, Treetop",Gen 3,,"Monster, Dragon",0.1,Grounded,sceptile-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
212,Scizor,Bug,Steel,Uncommon,8 - 15,Day,Any,Jungle,,,,,,,,"Natural, Wild",Gen 2,,Bug,0.2,Grounded,scizor-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
545,Scolipede,Bug,Poison,Common,8 - 15,Night,Any,Forest,,,,,,,,"Natural, Wild",Gen 5,,Bug,0.02,Grounded,scolipede-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
545,Scolipede,Bug,Poison,Common,8 - 15,Night,Any,Jungle,,,,,,,,"Natural, Wild",Gen 5,,Bug,0.06,Grounded,scolipede-2,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
545,Scolipede,Bug,Poison,Common,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 5,,Bug,0.02,Grounded,scolipede-3,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
545,Scolipede,Bug,Poison,Common,Any,Any,Any,"Nether: Is Forest, Nether: Is Fungus",,,,,,,,"Natural, Wild",Gen 5,,Bug,0.06,Grounded,scolipede-4,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
813,Scorbunny,Fire,-----,Ultra-Rare,8 - 15,Any,Any,"Grassland, Tundra",,,,,,,,Natural,Gen 8,,"Field, Human_Like",9.0,Grounded,scorbunny-1,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
952,Scovillain,Grass,Fire,Common,MUST SEE,Any,Any,Arid,,,,,,,,,Gen 9,,Grass,0.6,Grounded,scovillain-1,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
985,Screamtail,Fairy,Psychic,Ultra-Rare,Any,Any,Any,Dripstone,,,,,,,,,Gen 9,Paradox,Undiscovered,3.0,Grounded,screamtail-1,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
123,Scyther,Bug,Flying,Rare,8 - 15,Day,Any,"Forest, Hills","Freezing, Spooky",,,,,,,"Natural, Wild",Gen 1,,Bug,1.8,Grounded,scyther-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
123,Scyther,Bug,Flying,Uncommon,8 - 15,Day,Any,Jungle,,,,,,,,"Natural, Wild",Gen 1,,Bug,1.8,Grounded,scyther-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
117,Seadra,Water,-----,Common,MUST SEE,Any,Any,"Lukewarm Ocean, Warm Ocean",,,,,,,,Underwater,Gen 1,,"Water_1, Dragon",0.18,Submerged,seadra-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
119,Seaking,Water,-----,Common,MUST SEE,Any,Any,,,,,,,,,"River, Underwater",Gen 1,,Water_2,1.0,Submerged,seaking-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
273,Seedot,Grass,-----,Common,8 - 15,Any,Any,Forest,,,,,,,,"Natural, Treetop",Gen 3,,"Field, Grass",5.4,Grounded,seedot-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
86,Seel,Water,-----,Common,8 - 15,Any,Any,Frozen Ocean,,,,,,,,"Natural, Wild",Gen 1,,"Water_1, Field",9.0,Grounded,seel-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
86,Seel,Water,-----,Common,MUST SEE,Any,Any,Frozen Ocean,,,,,,,,Underwater,Gen 1,,"Water_1, Field",9.0,Submerged,seel-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
537,Seismitoad,Water,Ground,Uncommon,MUST SEE,Any,Any,River,,,,,,,,Underwater,Gen 5,,Water_1,0.5,Submerged,seismitoad-1,generation5,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
537,Seismitoad,Water,Ground,Uncommon,MUST SEE,Any,Any,River,,,,,,,,Natural,Gen 5,,Water_1,0.5,Grounded,seismitoad-2,generation5,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
161,Sentret,Normal,-----,Common,8 - 15,Any,Any,"Taiga, Temperate, Tundra",,,,,,,,Natural,Gen 2,,Field,9.0,Grounded,sentret-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
497,Serperior,Grass,-----,Ultra-Rare,8 - 15,Any,Any,Jungle,,,,,,,,"Natural, Treetop",Gen 5,,"Field, Grass",0.1,Grounded,serperior-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
496,Servine,Grass,-----,Ultra-Rare,8 - 15,Any,Any,Jungle,,,,,,,,"Natural, Treetop",Gen 5,,"Field, Grass",0.9,Grounded,servine-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
540,Sewaddle,Bug,Grass,Uncommon,MUST SEE,Day,Any,Forest,Spooky,,,,,,,Natural,Gen 5,,Bug,9.0,Grounded,sewaddle-1,generation5,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
319,Sharpedo,Water,Dark,Common,MUST SEE,Any,Any,Ocean,,,,,,,,Underwater,Gen 3,,Water_2,0.2,Submerged,sharpedo-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
492,Shaymin,Grass,-----,Ultra-Rare,Any,Any,Any,Floral,,,,,,,,Natural,Gen 4,"Mythical, Legendary",Undiscovered,3.0,Grounded,shaymin-1,generation4,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
292,Shedinja,Bug,Ghost,Common,8 - 15,Night,Clear,"Forest, Jungle",Freezing,,,,,,,Natural,Gen 3,,Mineral,2.0,Grounded,shedinja-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
90,Shellder,Water,-----,Common,MUST SEE,Any,Any,"Cold Ocean, Frozen Ocean",,,,,,,,Underwater,Gen 1,,Water_3,9.0,Seafloor,shellder-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
90,Shellder,Water,-----,Common,MUST SEE,Any,Any,Ocean,"Cold Ocean, Frozen Ocean",,,,,,,Underwater,Gen 1,,Water_3,5.4,Seafloor,shellder-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
422,Shellos West=True,Water,-----,Uncommon,MUST SEE,Any,Any,Beach,,,,,,,,,Gen 4,,"Water_1, Amorphous",5.4,Grounded,shellos-west,generation4,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
410,Shieldon,Rock,Steel,Ultra-Rare,8 - 15,Any,Any,Lush,,,,,,,,Natural,Gen 4,,Monster,9.0,Grounded,shieldon-1,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
275,Shiftry,Grass,Dark,Common,8 - 15,Any,Any,Forest,,,,,,,,"Natural, Treetop",Gen 3,,"Field, Grass",0.06,Grounded,shiftry-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
756,Shiinotic,Grass,Fairy,Common,Any,Any,Any,"Jungle, Magical, Mushroom",,,,,,,,Natural,Gen 7,,Grass,0.2,Grounded,shiinotic-1,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
756,Shiinotic,Grass,Fairy,Common,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 7,,Grass,0.2,Grounded,shiinotic-2,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
756,Shiinotic,Grass,Fairy,Common,Any,Any,Any,Nether: Is Fungus,,,,,,,,Natural,Gen 7,,Grass,1.0,Grounded,shiinotic-3,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
403,Shinx,Electric,-----,Uncommon,8 - 15,Any,Any,"Desert, Savanna",,,,,,,,"Natural, Wild",Gen 4,,Field,9.0,Grounded,shinx-1,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
944,Shroodle,Poison,Normal,Common,8 - 15,Night,Any,"Jungle, Tropical Island",,,,,,,,"Natural, Treetop, Wild",Gen 9,,Field,1.8,Grounded,shroodle-1,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
285,Shroomish,Grass,-----,Common,8 - 15,Any,Any,Forest,Freezing,,,,,,,Natural,Gen 3,,"Fairy, Grass",1.8,Grounded,shroomish-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
285,Shroomish,Grass,-----,Common,8 - 15,Any,Any,Mushroom,,,,,,,,Natural,Gen 3,,"Fairy, Grass",9.0,Grounded,shroomish-2,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
213,Shuckle,Bug,Rock,Uncommon,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 2,,Bug,6.0,Grounded,shuckle-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
353,Shuppet,Ghost,-----,Common,CANNOT SEE,Any,Any,Deep Dark,,,,,,,,,Gen 3,,Amorphous,2.0,Grounded,shuppet-1,generation3,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
353,Shuppet,Ghost,-----,Rare,Any,Night,Any,Overworld,,,,,,,,Natural,Gen 3,,Amorphous,2.0,Grounded,shuppet-2,generation3,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
353,Shuppet,Ghost,-----,Common,Any,Any,Any,Nether,,,,,,,,Natural,Gen 3,,Amorphous,1.0,Grounded,shuppet-3,generation3,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
561,Sigilyph,Psychic,Flying,Rare,8 - 15,Any,Any,Sandy,,,,,,,,"Natural, Ruins",Gen 5,,Flying,100.0,Grounded,sigilyph-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
561,Sigilyph,Psychic,Flying,Common,8 - 15,Any,Any,Overworld,,Desert Well,,,,,,"Natural, Desert_Pyramid",Gen 5,,Flying,60.0,Grounded,sigilyph-2,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
561,Sigilyph,Psychic,Flying,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Jungle_Pyramid",Gen 5,,Flying,60.0,Grounded,sigilyph-3,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
561,Sigilyph,Psychic,Flying,Common,8 - 15,Any,Any,Overworld,,,,,,,,Trail_Ruins,Gen 5,,Flying,60.0,Grounded,sigilyph-4,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
561,Sigilyph,Psychic,Flying,Uncommon,Any,Any,Any,End,,,,,,,,"Natural, End_City",Gen 5,,Flying,6.0,Grounded,sigilyph-5,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
561,Sigilyph,Psychic,Flying,Common,Any,Any,Any,Howling Constructs,,,Sempiternal Sanctums,,,,,,Gen 5,,Flying,6.0,Grounded,sigilyph-6,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
854,Sinistea,Ghost,-----,Uncommon,Any,Any,Any,Spooky,,,,,,,,,Gen 8,,"Mineral, Amorphous",10.0,Grounded,sinistea-1,generation8,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
854,Sinistea Form=Antique,Ghost,-----,Uncommon,Any,Any,Any,Spooky,,,,,,,,,Gen 8,,Undiscovered,0.05,Grounded,sinistea-antique-1,generation8,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
865,Sirfetchd,Fighting,-----,Rare,8 - 15,Any,Any,Forest,,,,,,,,"Natural, Wild",Gen 8,,"Flying, Field",1.0,Grounded,sirfetchd-1,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
850,Sizzlipede,Fire,Bug,Common,8 - 15,Any,Any,"Badlands, Volcanic",,,,,,,,"Natural, Wild",Gen 8,,Bug,5.4,Grounded,sizzlipede-1,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
850,Sizzlipede,Fire,Bug,Common,Any,Any,Any,Nether: Is Basalt,,,,,,,,"Natural, Wild",Gen 8,,Bug,5.4,Grounded,sizzlipede-2,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
850,Sizzlipede,Fire,Bug,Common,Any,Any,Any,Nether: Is Wasteland,,,,,,,,"Natural, Wild",Gen 8,,Bug,9.0,Grounded,sizzlipede-3,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
227,Skarmory,Steel,Flying,Rare,8 - 15,Day,Any,"Sandy, Sky",,,,,,,,"Natural, Wild",Gen 2,,Flying,10.0,Grounded,skarmory-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
911,Skeledirge,Fire,Ghost,Ultra-Rare,8 - 15,Any,Any,Badlands,,,,,,,,Natural,Gen 9,,Field,0.1,Grounded,skeledirge-1,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
911,Skeledirge,Fire,Ghost,Ultra-Rare,Any,Any,Any,Nether: Is Wasteland,,,,,,,,Natural,Gen 9,,Field,0.1,Grounded,skeledirge-2,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
672,Skiddo,Grass,-----,Common,MUST SEE,Any,Any,Hills,,,,,,,,,Gen 6,,Field,8.0,Grounded,skiddo-1,generation6,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
188,Skiploom,Grass,Flying,Common,MUST SEE,Day,Clear,Plains,,,,,,,,,Gen 2,,"Fairy, Grass",0.9,Grounded,skiploom-1,generation2,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
